reference no	sample no	contributor	enterer	created	sample name	country	state	ecozone	land mass	latitude	longitude	altitude value	altitude unit	habitat	altered habitat	protection	disturbance	MAT	CMT	WMT	MAP	life_form	genus	qualifier	species	count	count 2	relative abundance	count per day	mass (g)	comments
395	737	John Alroy	John Alroy	2014-04-04 12:30:40	Reserva Nacional Allpahuayo-Mishana	Peru		Neotropical		-3.966677	-73.416679	120	meters	tropical/subtropical moist broadleaf forest				26.000			2800.0	bats	Myotis		simus	1		0.000516		7.59366970566592	
395	737	John Alroy	John Alroy	2014-04-04 12:30:40	Reserva Nacional Allpahuayo-Mishana	Peru		Neotropical		-3.966677	-73.416679	120	meters	tropical/subtropical moist broadleaf forest				26.000			2800.0	bats	Molossus		molossus	15		0.007744		12.8844719631452	
395	737	John Alroy	John Alroy	2014-04-04 12:30:40	Reserva Nacional Allpahuayo-Mishana	Peru		Neotropical		-3.966677	-73.416679	120	meters	tropical/subtropical moist broadleaf forest				26.000			2800.0	bats	Molossus		rufus	5		0.002581		36.5239647354994	
396	738	John Alroy	John Alroy	2014-04-04 14:21:51	Pousada das Araras	Brazil	Goiás	Neotropical		-18.416677	-52.000011	600	meters	tropical/subtropical savanna				23.7	19.800	27.600	1241.0	bats	Pteronotus		parnellii	2		0.002639		21.1686618542553	
396	738	John Alroy	John Alroy	2014-04-04 14:21:51	Pousada das Araras	Brazil	Goiás	Neotropical		-18.416677	-52.000011	600	meters	tropical/subtropical savanna				23.7	19.800	27.600	1241.0	bats	Micronycteris		minuta	4		0.005277		7.38266690136242	
396	738	John Alroy	John Alroy	2014-04-04 14:21:51	Pousada das Araras	Brazil	Goiás	Neotropical		-18.416677	-52.000011	600	meters	tropical/subtropical savanna				23.7	19.800	27.600	1241.0	bats	Glyphonycteris		behnii	1		0.001319		21.6	
396	738	John Alroy	John Alroy	2014-04-04 14:21:51	Pousada das Araras	Brazil	Goiás	Neotropical		-18.416677	-52.000011	600	meters	tropical/subtropical savanna				23.7	19.800	27.600	1241.0	bats	Lophostoma		brasiliense	10		0.013193		10.2050963584836	
396	738	John Alroy	John Alroy	2014-04-04 14:21:51	Pousada das Araras	Brazil	Goiás	Neotropical		-18.416677	-52.000011	600	meters	tropical/subtropical savanna				23.7	19.800	27.600	1241.0	bats	Mimon		bennettii	2		0.002639		31.0585587420932	
396	738	John Alroy	John Alroy	2014-04-04 14:21:51	Pousada das Araras	Brazil	Goiás	Neotropical		-18.416677	-52.000011	600	meters	tropical/subtropical savanna				23.7	19.800	27.600	1241.0	bats	Mimon		crenulatum	1		0.001319		14.4164614904877	
396	738	John Alroy	John Alroy	2014-04-04 14:21:51	Pousada das Araras	Brazil	Goiás	Neotropical		-18.416677	-52.000011	600	meters	tropical/subtropical savanna				23.7	19.800	27.600	1241.0	bats	Phyllostomus		discolor	2		0.002639		40.2673453811731	
396	738	John Alroy	John Alroy	2014-04-04 14:21:51	Pousada das Araras	Brazil	Goiás	Neotropical		-18.416677	-52.000011	600	meters	tropical/subtropical savanna				23.7	19.800	27.600	1241.0	bats	Phyllostomus		hastatus	6		0.007916		100.322797374663	
396	738	John Alroy	John Alroy	2014-04-04 14:21:51	Pousada das Araras	Brazil	Goiás	Neotropical		-18.416677	-52.000011	600	meters	tropical/subtropical savanna				23.7	19.800	27.600	1241.0	bats	Chrotopterus		auritus	7		0.009235		76.5716580250484	
396	738	John Alroy	John Alroy	2014-04-04 14:21:51	Pousada das Araras	Brazil	Goiás	Neotropical		-18.416677	-52.000011	600	meters	tropical/subtropical savanna				23.7	19.800	27.600	1241.0	bats	Glossophaga		soricina	228		0.300792		10.5288910850252	
396	738	John Alroy	John Alroy	2014-04-04 14:21:51	Pousada das Araras	Brazil	Goiás	Neotropical		-18.416677	-52.000011	600	meters	tropical/subtropical savanna				23.7	19.800	27.600	1241.0	bats	Anoura		caudifer	13		0.017150		10.5986856167848	
396	738	John Alroy	John Alroy	2014-04-04 14:21:51	Pousada das Araras	Brazil	Goiás	Neotropical		-18.416677	-52.000011	600	meters	tropical/subtropical savanna				23.7	19.800	27.600	1241.0	bats	Anoura		geoffroyi	98		0.129288		12.8160617036213	
396	738	John Alroy	John Alroy	2014-04-04 14:21:51	Pousada das Araras	Brazil	Goiás	Neotropical		-18.416677	-52.000011	600	meters	tropical/subtropical savanna				23.7	19.800	27.600	1241.0	bats	Carollia		perspicillata	47		0.062005		19.6464636781075	
396	738	John Alroy	John Alroy	2014-04-04 14:21:51	Pousada das Araras	Brazil	Goiás	Neotropical		-18.416677	-52.000011	600	meters	tropical/subtropical savanna				23.7	19.800	27.600	1241.0	bats	Sturnira		lilium	34		0.044855		18.6634000180613	
396	738	John Alroy	John Alroy	2014-04-04 14:21:51	Pousada das Araras	Brazil	Goiás	Neotropical		-18.416677	-52.000011	600	meters	tropical/subtropical savanna				23.7	19.800	27.600	1241.0	bats	Platyrrhinus		helleri	4		0.005277		15.6265120741802	
396	738	John Alroy	John Alroy	2014-04-04 14:21:51	Pousada das Araras	Brazil	Goiás	Neotropical		-18.416677	-52.000011	600	meters	tropical/subtropical savanna				23.7	19.800	27.600	1241.0	bats	Platyrrhinus		lineatus	33		0.043536		22.7112792087774	
396	738	John Alroy	John Alroy	2014-04-04 14:21:51	Pousada das Araras	Brazil	Goiás	Neotropical		-18.416677	-52.000011	600	meters	tropical/subtropical savanna				23.7	19.800	27.600	1241.0	bats	Mesophylla		macconnelli	1		0.001319		8.52678236103695	
396	738	John Alroy	John Alroy	2014-04-04 14:21:51	Pousada das Araras	Brazil	Goiás	Neotropical		-18.416677	-52.000011	600	meters	tropical/subtropical savanna				23.7	19.800	27.600	1241.0	bats	Artibeus		planirostris	91		0.120053		54.4272551533166	
396	738	John Alroy	John Alroy	2014-04-04 14:21:51	Pousada das Araras	Brazil	Goiás	Neotropical		-18.416677	-52.000011	600	meters	tropical/subtropical savanna				23.7	19.800	27.600	1241.0	bats	Artibeus		lituratus	5		0.006596		68.4610967423968	
396	738	John Alroy	John Alroy	2014-04-04 14:21:51	Pousada das Araras	Brazil	Goiás	Neotropical		-18.416677	-52.000011	600	meters	tropical/subtropical savanna				23.7	19.800	27.600	1241.0	bats	Artibeus		cinereus	13		0.017150		11.1188184253693	
396	738	John Alroy	John Alroy	2014-04-04 14:21:51	Pousada das Araras	Brazil	Goiás	Neotropical		-18.416677	-52.000011	600	meters	tropical/subtropical savanna				23.7	19.800	27.600	1241.0	bats	Desmodus		rotundus	132		0.174142		33.5420174862131	
396	738	John Alroy	John Alroy	2014-04-04 14:21:51	Pousada das Araras	Brazil	Goiás	Neotropical		-18.416677	-52.000011	600	meters	tropical/subtropical savanna					19.800	27.600	1241.0	bats	Myotis		sp.	7		0.009235		6.15816745009632	
396	738	John Alroy	John Alroy	2014-04-04 14:21:51	Pousada das Araras	Brazil	Goiás	Neotropical		-18.416677	-52.000011	600	meters	tropical/subtropical savanna				23.7	19.800	27.600	1241.0	bats	Eptesicus		diminutus	1		0.001319		10.6	
396	738	John Alroy	John Alroy	2014-04-04 14:21:51	Pousada das Araras	Brazil	Goiás	Neotropical		-18.416677	-52.000011	600	meters	tropical/subtropical savanna				23.7	19.800	27.600	1241.0	bats	Lasiurus		ega	1		0.001319		12.8696638598369	
396	738	John Alroy	John Alroy	2014-04-04 14:21:51	Pousada das Araras	Brazil	Goiás	Neotropical		-18.416677	-52.000011	600	meters	tropical/subtropical savanna				23.7	19.800	27.600	1241.0	bats	Molossops		temminckii	15		0.019789		6.22900754362525	
397	739	John Alroy	John Alroy	2014-04-04 16:23:17	Cañas	Costa Rica	Guanacaste	Neotropical		10.433343	-85.100014			tropical/subtropical dry broadleaf forest				23.6	22.300	24.900	1700.0	bats	Saccopteryx		bilineata	11		0.031339		7.89621294847985	
397	739	John Alroy	John Alroy	2014-04-04 16:23:17	Cañas	Costa Rica	Guanacaste	Neotropical		10.433343	-85.100014			tropical/subtropical dry broadleaf forest				23.6	22.300	24.900	1700.0	bats	Rhynchonycteris		naso	1		0.002849		3.71181181520177	
397	739	John Alroy	John Alroy	2014-04-04 16:23:17	Cañas	Costa Rica	Guanacaste	Neotropical		10.433343	-85.100014			tropical/subtropical dry broadleaf forest				23.6	22.300	24.900	1700.0	bats	Pteronotus		parnellii	4		0.011396		21.1686618542553	
397	739	John Alroy	John Alroy	2014-04-04 16:23:17	Cañas	Costa Rica	Guanacaste	Neotropical		10.433343	-85.100014			tropical/subtropical dry broadleaf forest				23.6	22.300	24.900	1700.0	bats	Pteronotus		davyi	1		0.002849		8.06369423391333	
397	739	John Alroy	John Alroy	2014-04-04 16:23:17	Cañas	Costa Rica	Guanacaste	Neotropical		10.433343	-85.100014			tropical/subtropical dry broadleaf forest				23.6	22.300	24.900	1700.0	bats	Phyllostomus		hastatus	10		0.028490		100.322797374663	
397	739	John Alroy	John Alroy	2014-04-04 16:23:17	Cañas	Costa Rica	Guanacaste	Neotropical		10.433343	-85.100014			tropical/subtropical dry broadleaf forest				23.6	22.300	24.900	1700.0	bats	Phyllostomus		discolor	68		0.193732		40.2673453811731	
397	739	John Alroy	John Alroy	2014-04-04 16:23:17	Cañas	Costa Rica	Guanacaste	Neotropical		10.433343	-85.100014			tropical/subtropical dry broadleaf forest				23.6	22.300	24.900	1700.0	bats	Glossophaga		soricina	10		0.028490		10.5288910850252	
397	739	John Alroy	John Alroy	2014-04-04 16:23:17	Cañas	Costa Rica	Guanacaste	Neotropical		10.433343	-85.100014			tropical/subtropical dry broadleaf forest				23.6	22.300	24.900	1700.0	bats	Glossophaga		commissarisi	2		0.005698		9.31553499871917	
397	739	John Alroy	John Alroy	2014-04-04 16:23:17	Cañas	Costa Rica	Guanacaste	Neotropical		10.433343	-85.100014			tropical/subtropical dry broadleaf forest				23.6	22.300	24.900	1700.0	bats	Carollia		perspicillata	23		0.065527		19.6464636781075	
397	739	John Alroy	John Alroy	2014-04-04 16:23:17	Cañas	Costa Rica	Guanacaste	Neotropical		10.433343	-85.100014			tropical/subtropical dry broadleaf forest				23.6	22.300	24.900	1700.0	bats	Sturnira		lilium	32		0.091168		18.6634000180613	
397	739	John Alroy	John Alroy	2014-04-04 16:23:17	Cañas	Costa Rica	Guanacaste	Neotropical		10.433343	-85.100014			tropical/subtropical dry broadleaf forest				23.6	22.300	24.900	1700.0	bats	Uroderma		bilobatum	1		0.002849		18.0654208695227	
397	739	John Alroy	John Alroy	2014-04-04 16:23:17	Cañas	Costa Rica	Guanacaste	Neotropical		10.433343	-85.100014			tropical/subtropical dry broadleaf forest				23.6	22.300	24.900	1700.0	bats	Vampyriscus		nymphaea	9		0.025641		13.7823152844612	"Vampyressa nymphaea"
397	739	John Alroy	John Alroy	2014-04-04 16:23:17	Cañas	Costa Rica	Guanacaste	Neotropical		10.433343	-85.100014			tropical/subtropical dry broadleaf forest				23.6	22.300	24.900	1700.0	bats	Artibeus		jamaicensis	95		0.270655		47.9632754555873	
397	739	John Alroy	John Alroy	2014-04-04 16:23:17	Cañas	Costa Rica	Guanacaste	Neotropical		10.433343	-85.100014			tropical/subtropical dry broadleaf forest				23.6	22.300	24.900	1700.0	bats	Artibeus		lituratus	6		0.017094		68.4610967423968	
397	739	John Alroy	John Alroy	2014-04-04 16:23:17	Cañas	Costa Rica	Guanacaste	Neotropical		10.433343	-85.100014			tropical/subtropical dry broadleaf forest				23.6	22.300	24.900	1700.0	bats	Centurio		senex	1		0.002849		18.9569065372534	
397	739	John Alroy	John Alroy	2014-04-04 16:23:17	Cañas	Costa Rica	Guanacaste	Neotropical		10.433343	-85.100014			tropical/subtropical dry broadleaf forest				23.6	22.300	24.900	1700.0	bats	Desmodus		rotundus	12		0.034188		33.5420174862131	
397	739	John Alroy	John Alroy	2014-04-04 16:23:17	Cañas	Costa Rica	Guanacaste	Neotropical		10.433343	-85.100014			tropical/subtropical dry broadleaf forest				23.6	22.300	24.900	1700.0	bats	Noctilio		leporinus	6		0.017094		63.3258358405165	
397	739	John Alroy	John Alroy	2014-04-04 16:23:17	Cañas	Costa Rica	Guanacaste	Neotropical		10.433343	-85.100014			tropical/subtropical dry broadleaf forest				23.6	22.300	24.900	1700.0	bats	Noctilio		labialis	52		0.148148		29.5823713604632	
397	739	John Alroy	John Alroy	2014-04-04 16:23:17	Cañas	Costa Rica	Guanacaste	Neotropical		10.433343	-85.100014			tropical/subtropical dry broadleaf forest				23.6	22.300	24.900	1700.0	bats	Myotis		nigricans	2		0.005698		5.09853866526271	
397	739	John Alroy	John Alroy	2014-04-04 16:23:17	Cañas	Costa Rica	Guanacaste	Neotropical		10.433343	-85.100014			tropical/subtropical dry broadleaf forest				23.6	22.300	24.900	1700.0	bats	Rhogeessa		parvula	2		0.005698		4.56548739182322	
397	739	John Alroy	John Alroy	2014-04-04 16:23:17	Cañas	Costa Rica	Guanacaste	Neotropical		10.433343	-85.100014			tropical/subtropical dry broadleaf forest				23.6	22.300	24.900	1700.0	bats	Rhogeessa		tumida	2		0.005698		5.00207358158797	
397	739	John Alroy	John Alroy	2014-04-04 16:23:17	Cañas	Costa Rica	Guanacaste	Neotropical		10.433343	-85.100014			tropical/subtropical dry broadleaf forest				23.6	22.300	24.900	1700.0	bats	Molossus		molossus	1		0.002849		12.8844719631452	
397	740	John Alroy	John Alroy	2014-04-04 17:21:31	Rincón de Osa	Costa Rica	Puntarenas	Neotropical		8.550010	-83.500008			tropical/subtropical moist broadleaf forest				25.000			6000.0	bats	Saccopteryx		bilineata	1		0.003226		7.89621294847985	
397	740	John Alroy	John Alroy	2014-04-04 17:21:31	Rincón de Osa	Costa Rica	Puntarenas	Neotropical		8.550010	-83.500008			tropical/subtropical moist broadleaf forest				25.000			6000.0	bats	Pteronotus		personatus	1		0.003226		7.96225589229632	"Chilonycteris psilotis"
397	740	John Alroy	John Alroy	2014-04-04 17:21:31	Rincón de Osa	Costa Rica	Puntarenas	Neotropical		8.550010	-83.500008			tropical/subtropical moist broadleaf forest				25.000			6000.0	bats	Pteronotus		parnellii	1		0.003226		21.1686618542553	
397	740	John Alroy	John Alroy	2014-04-04 17:21:31	Rincón de Osa	Costa Rica	Puntarenas	Neotropical		8.550010	-83.500008			tropical/subtropical moist broadleaf forest				25.000			6000.0	bats	Phyllostomus		hastatus	1		0.003226		100.322797374663	
397	740	John Alroy	John Alroy	2014-04-04 17:21:31	Rincón de Osa	Costa Rica	Puntarenas	Neotropical		8.550010	-83.500008			tropical/subtropical moist broadleaf forest				25.000			6000.0	bats	Phyllostomus		discolor	44		0.141935		40.2673453811731	
397	740	John Alroy	John Alroy	2014-04-04 17:21:31	Rincón de Osa	Costa Rica	Puntarenas	Neotropical		8.550010	-83.500008			tropical/subtropical moist broadleaf forest				25.000			6000.0	bats	Glossophaga		soricina	2		0.006452		10.5288910850252	
397	740	John Alroy	John Alroy	2014-04-04 17:21:31	Rincón de Osa	Costa Rica	Puntarenas	Neotropical		8.550010	-83.500008			tropical/subtropical moist broadleaf forest				25.000			6000.0	bats	Glossophaga		commissarisi	3		0.009677		9.31553499871917	
397	740	John Alroy	John Alroy	2014-04-04 17:21:31	Rincón de Osa	Costa Rica	Puntarenas	Neotropical		8.550010	-83.500008			tropical/subtropical moist broadleaf forest				25.000			6000.0	bats	Lonchophylla		concava	25		0.080645		8.08431655120108	
397	740	John Alroy	John Alroy	2014-04-04 17:21:31	Rincón de Osa	Costa Rica	Puntarenas	Neotropical		8.550010	-83.500008			tropical/subtropical moist broadleaf forest				25.000			6000.0	bats	Carollia		perspicillata	38		0.122581		19.6464636781075	
397	740	John Alroy	John Alroy	2014-04-04 17:21:31	Rincón de Osa	Costa Rica	Puntarenas	Neotropical		8.550010	-83.500008			tropical/subtropical moist broadleaf forest				25.000			6000.0	bats	Carollia		castanea	15		0.048387		11.9479962603127	
397	740	John Alroy	John Alroy	2014-04-04 17:21:31	Rincón de Osa	Costa Rica	Puntarenas	Neotropical		8.550010	-83.500008			tropical/subtropical moist broadleaf forest				25.000			6000.0	bats	Carollia		subrufa	70		0.225806		15.4181603941847	
397	740	John Alroy	John Alroy	2014-04-04 17:21:31	Rincón de Osa	Costa Rica	Puntarenas	Neotropical		8.550010	-83.500008			tropical/subtropical moist broadleaf forest				25.000			6000.0	bats	Uroderma		bilobatum	12		0.038710		18.0654208695227	
397	740	John Alroy	John Alroy	2014-04-04 17:21:31	Rincón de Osa	Costa Rica	Puntarenas	Neotropical		8.550010	-83.500008			tropical/subtropical moist broadleaf forest				25.000			6000.0	bats	Platyrrhinus		helleri	18		0.058065		15.6265120741802	"Vampyrops helleri"
397	740	John Alroy	John Alroy	2014-04-04 17:21:31	Rincón de Osa	Costa Rica	Puntarenas	Neotropical		8.550010	-83.500008			tropical/subtropical moist broadleaf forest				25.000			6000.0	bats	Vampyressa		thyone	1		0.003226		8	
397	740	John Alroy	John Alroy	2014-04-04 17:21:31	Rincón de Osa	Costa Rica	Puntarenas	Neotropical		8.550010	-83.500008			tropical/subtropical moist broadleaf forest				25.000			6000.0	bats	Vampyriscus		nymphaea	12		0.038710		13.7823152844612	"Vampyressa nymphaea"
397	740	John Alroy	John Alroy	2014-04-04 17:21:31	Rincón de Osa	Costa Rica	Puntarenas	Neotropical		8.550010	-83.500008			tropical/subtropical moist broadleaf forest				25.000			6000.0	bats	Artibeus		jamaicensis	22		0.070968		47.9632754555873	
397	740	John Alroy	John Alroy	2014-04-04 17:21:31	Rincón de Osa	Costa Rica	Puntarenas	Neotropical		8.550010	-83.500008			tropical/subtropical moist broadleaf forest				25.000			6000.0	bats	Artibeus		lituratus	6		0.019355		68.4610967423968	
397	740	John Alroy	John Alroy	2014-04-04 17:21:31	Rincón de Osa	Costa Rica	Puntarenas	Neotropical		8.550010	-83.500008			tropical/subtropical moist broadleaf forest				25.000			6000.0	bats	Artibeus		cinereus	30		0.096774		11.1188184253693	
397	740	John Alroy	John Alroy	2014-04-04 17:21:31	Rincón de Osa	Costa Rica	Puntarenas	Neotropical		8.550010	-83.500008			tropical/subtropical moist broadleaf forest				25.000			6000.0	bats	Artibeus		phaeotis	1		0.003226		13.1245524092749	
397	740	John Alroy	John Alroy	2014-04-04 17:21:31	Rincón de Osa	Costa Rica	Puntarenas	Neotropical		8.550010	-83.500008			tropical/subtropical moist broadleaf forest				25.000			6000.0	bats	Enchisthenes		hartii	1		0.003226		16.1969572977053	"Artibeus hartii"
